457.86,-313.62,442.46,198.54,-27.686,-79.492,-179.71,-82.922,60.828,-77.382,-69.297,62.69,29.786,-103.28,-88.619,-9.8888,-78.45,-44.024,-29.844,-10.105,-11.826,-7.5558,-42.692,-40.683,-17.567,32.81,52.625,-6.4403,-28.823,9.8524,-6.2494,-19.106,14.139,-20.821,32.321,-10.87,-37.371,-10.759,5.9394,17.351,-14.395,14.042,-11.75,-4.2971,-20.748,25.721,9.8594,-6.072,10.233,3.8269
395.41,-279.92,521.98,5.8494,-163.43,-91.833,-40.573,-128.75,118.16,-65.587,22.05,4.0309,48.818,-125.51,-64.587,-5.0435,-60.198,-51.823,-18.657,2.1126,-9.4994,-2.135,-12.504,2.8391,-14.645,7.5458,49.146,24.972,-19.818,-3.2304,-8.1494,-35.129,20.057,2.5525,2.9683,-25.539,18.536,18.406,6.4414,-14.382,-0.21236,7.0344,0.34066,-7.7347,19.44,14.047,-2.9089,6.3636,4.0657,-15.3
533.77,-339.88,427.43,60.172,-52.165,-114.13,-123.65,-102.66,130.86,-87.854,-25.076,37.433,71.323,-145.93,-85.307,-24.436,-42.138,-30.061,-33.076,-13.306,-24.567,5.1142,-55.458,-38.453,-16.066,29.493,22.629,3.8923,-19.908,11.996,-9.5205,-27.474,18.267,-21.73,12.634,-12.416,9.1227,10.704,9.2069,-4.6864,-14.489,-2.723,-0.069694,0.95265,-24.623,3.3517,7.3019,-1.4341,-16.376,3.4929
373.25,-355.27,502,21.628,-150.13,-105.1,-35.368,-146.08,127.82,-46.651,26.057,5.6831,57.543,-103.76,-65.54,-8.3669,-46.508,-62.374,-8.4388,0.46935,16.549,-10.441,-3.8178,4.6465,-8.3191,7.5143,54.683,11.543,-14.287,-16.33,-15.534,-33.884,19.04,18.616,13.072,-30.114,7.11,4.8912,10.345,-14.258,-0.99029,12.207,-10.636,-0.42931,21.53,15.487,-2.4821,9.7827,10.077,-15.574
466.89,-227.26,445.14,142.42,-210.95,-66.938,-112.49,-96.648,103.58,-50.931,-6.2225,-21.661,-21.096,-92.514,-63.885,-25.591,-71.985,-68.806,-27.592,-9.8917,31.86,0.28618,-33.418,-26.247,-11.395,20.512,31.034,-1.1872,-26.825,10.278,-35.998,-13.367,5.2553,24.024,20.779,-8.2414,-22.267,-0.71988,19.276,7.5726,-13.939,18.057,-12.885,4.0883,-1.1859,24.857,13.146,6.9945,30.063,-9.5688
230.41,-290.87,495.09,-47.995,-279.42,30.508,13.029,-146.54,87.999,-44.546,48.485,3.51,55.529,-103.63,-24.966,-24.786,-25.73,-28.952,-9.7573,-28.134,-26.31,-1.6695,17.514,38.012,-43.166,-0.42757,62.859,11.78,-17.146,-8.625,15.267,-8.8606,20.195,9.4834,-12.176,-16.809,27.384,30.478,3.2325,-10.313,12.362,-9.2782,1.589,-11.318,32.311,5.9514,-9.1936,0.83591,11.339,-14.197
718.39,-410.71,224.02,154.38,-35.105,-76.795,-152.62,-86.587,187.33,-65.345,-61.761,62.566,122.47,-129.31,-83.693,-35.264,-16.875,-14.095,-23.015,-9.2781,-33.187,7.597,-42.594,-16.303,-11.863,34.97,18.249,-4.1523,7.1611,3.9281,19.6,-21.551,2.1059,-34.532,15.915,-3.1034,18.144,-1.5765,-5.1967,-7.596,5.7815,-17.116,-1.4106,13.168,-32.205,-6.9567,6.7834,-10.316,-30.733,14.139
574.21,-377.6,373.9,98.684,-60.449,-82.869,-121.43,-100.34,157.37,-76.085,-40.839,40.464,100.63,-130.27,-86.238,-18.022,-50.007,-28.911,-31.825,-10.952,-28.786,6.6623,-48.806,-27.998,-16.341,35.008,40.54,1.6418,-8.0364,-0.14588,6.7571,-32.916,18.623,-17.962,19.648,-20.205,22.215,11.796,2.0748,-9.4151,2.572,-10.922,5.9377,3.6931,-18.598,-0.15332,5.1953,-4.8135,-24.469,-1.5053
431.08,-594.38,323.97,-116.19,-265.45,-18.688,69.186,-189.48,91.582,-22.408,-36.889,-1.4073,87.861,-104.35,-23.247,-39.149,-5.7785,-20.319,17.522,8.1181,5.6581,-48.185,15.998,13.075,-17.924,4.4592,51.784,-11.049,-9.055,-50.395,-28.107,-1.2222,1.8792,31.727,2.3838,-22.773,1.6148,10.672,-0.093924,-2.4572,2.8807,-0.45799,-1.768,4.1569,25.693,21.417,4.3852,11.157,3.1121,-1.4142
688.92,-319.43,296.65,114.03,-163.75,-60.281,-141.89,-95.978,165.58,-44.271,-28.979,21.13,93.565,-143.38,-50.511,-53.261,-23.546,-30.113,-22.604,-23.011,-18.194,12.082,-61.037,-13.411,-24.59,27.013,27.823,-1.698,-5.2889,20.142,-4.5068,-14.665,-7.7873,-28.471,7.9436,4.3184,42.784,9.0133,-2.865,-4.404,-0.2231,-16.97,2.3829,12.521,-21.166,8.6488,6.3375,-8.0806,-23.573,6.844
72.014,192.07,-158.66,-177.72,289.72,159.5,43.162,-68.758,97.506,66.009,57.806,-93.509,-16.462,47.261,-43.983,-29.762,-8.4614,39.686,34.922,53.292,13.298,-84.013,-22.896,20.246,53.677,-3.2982,-3.7985,0.8644,4.7514,-9.885,8.7321,-9.2842,-2.4305,2.192,23.933,5.7093,-4.2784,7.3836,4.2345,-29.583,4.8951,-2.8012,-7.1098,-4.5214,12.935,10.768,8.352,-14.758,15.232,-2.7405
-3.4874,284.63,-201.47,27.008,373.38,115.89,76.419,-61.321,-8.1747,69.782,148.22,-44.371,22.59,-51.273,-22.216,-6.0621,25.551,72.519,42.225,25.495,59.415,-91.043,-14.324,38.697,54.275,26.308,-1.8628,-20.843,-8.6221,15.13,10.898,-22.474,-5.9309,0.28459,16.775,-9.9251,-7.2547,14.273,-2.701,-6.4932,9.2688,-10.695,-0.25482,4.3274,-12.783,-1.4352,8.474,-14.762,14.385,1.1753
156.89,276.6,-125.55,17.376,439.71,118.71,66.088,-45.211,45.919,41.278,160.77,-33.104,6.3754,-13.412,-57.09,3.8849,2.1349,9.1084,52.635,34.424,49.451,-83.1,-25.006,26.276,47.014,18.171,-24.691,-1.7047,10.375,21.666,-4.9177,-16.227,-8.9274,-13.873,32.674,-8.3509,-21.805,21.201,-13.488,-0.52892,-1.3018,-6.1698,1.934,-0.84606,-16.938,-5.1403,4.1644,-13.014,0.64835,3.0571
508.29,-100.64,-215.59,-368.05,34.39,119.31,-63.742,87.305,26.227,-52.766,89.469,-114.67,-14.688,4.1567,-18.029,-28.252,-3.5177,1.1053,35.426,72.265,38.64,7.5567,2.6463,-30.946,14.665,14.105,-33.896,-2.6853,15.689,15.482,-8.8666,-24.2,31.309,21.266,21.72,4.7239,-0.85174,22.334,-30.593,-7.5681,14.687,-16.746,8.8675,2.998,-26.652,1.0038,-8.1355,-5.1184,8.3318,4.7378
597.75,-240.48,-320.9,-367.46,-85.453,57.563,-49.639,189.6,12.69,-66.029,147.78,-59.96,-16.078,-24.966,-38.956,0.88396,-19.915,-29.046,62.959,49.473,-13.113,-18.353,-3.3131,0.21234,-2.3844,-15.96,-21.635,-11.961,34.656,-24.355,8.3751,-16.993,19.581,3.8423,14.355,-0.62858,-6.6251,19.621,-14.982,-15.472,5.6717,1.1826,-11.112,5.0657,-5.9565,6.1257,21.799,-1.0309,3.6518,4.4255
137.57,629.11,69.913,-278.88,108.09,105.01,-33.187,-30.638,-48.523,-15.821,1.7583,-93.603,29.074,61.087,-34.643,-55.974,-42.854,64.415,-16.5,23.148,31.706,-48.975,-2.2077,-8.7595,15.815,4.6698,-17.258,-8.4858,-23.27,-29.492,-7.4217,-23.65,-18.46,3.8343,12.212,21.671,-12.756,-1.0704,3.4186,-4.0398,6.5622,-3.3191,3.6778,7.1181,0.62965,3.8393,7.1511,1.6494,12.506,-1.3528
115.71,517.34,-39.059,-424.98,92.262,60.857,-60.755,73.297,-45.167,-51.956,59.897,-91.393,19.571,38.034,-70.359,-11.297,-52.155,26.713,23.699,49.451,57.953,-19.504,-3.4881,-20.067,32.83,0.017871,-21.999,-22.88,-6.4817,-19.999,9.0907,-31.362,-9.7452,3.627,30.31,25.573,-1.7221,-2.9839,-0.76561,8.4296,32.196,-5.7803,9.4291,-6.4897,-5.6003,14.023,-8.9108,1.78,16.061,0.95825
236.06,494.33,-0.87497,-332.07,180.98,48.104,-78.857,110.82,-51.285,-67.608,44.892,-82.434,19.804,53.288,-80.035,-26.289,-36.196,2.165,3.5472,28.882,45.433,-34.213,-10.764,-18.981,36.314,-3.5022,-33.139,-18.608,0.71669,-27.315,5.7304,-30.447,0.58728,-7.5092,20.503,28.283,-16.68,-1.7181,2.8295,13.945,26.682,-3.9442,3.5686,-3.9369,-15.704,16.771,-7.6262,2.9941,10.029,6.8406
235.29,587.62,79.091,-47.133,441.64,111.28,77.602,28.709,9.9324,12.42,64.533,-44.879,-0.78172,57.705,-55.623,-39.193,-16.02,-16.631,16.607,-3.088,-3.5716,-82.268,-26.76,1.0633,29.841,-10.81,-17.799,17.448,21.996,-6.8969,-26.103,-4.7156,-1.8983,-3.3227,32.292,9.9691,-10.263,13.064,5.5634,-11.341,15.062,1.8769,-4.8525,-13.459,5.1446,-2.3696,9.3838,-18.02,5.9268,5.483
317.16,448.59,68.125,16.327,488.58,123.18,101.51,41.521,-31.604,31.931,119.28,-12.932,3.5944,14.52,-58.799,-20.048,6.6854,-23.043,12.738,-6.4637,-14.222,-78.461,-28.079,23.444,46.156,5.5638,-26.697,20.56,26.174,0.44663,-26.569,3.8855,-1.1444,-9.3837,35.296,16.188,-15.257,23.329,-3.2138,-12.513,0.42711,-7.8116,-4.3216,-1.9916,2.4907,-4.0265,8.6411,-5.497,-7.8154,17.671
-80.397,280.95,-57.316,-335.58,0.064439,266.28,-38.072,158.92,63.111,17.863,25.199,-15.994,1.8441,-7.6073,33.403,-15.098,19.124,-9.3496,-92.7,21.138,-39.76,89.773,-6.7802,28.477,-4.8844,-18.046,-14.09,-13.558,-6.2889,26.279,-38.007,-0.41716,10.272,-16.798,-24.652,15.523,-0.66799,6.5271,-16.42,9.9548,-3.2141,-5.9445,-4.7859,-6.5509,-0.86245,-2.6851,9.1001,-7.156,-0.29845,3.4638
4.6974,145.65,63.188,-105.73,210.34,396.5,169.78,37.189,32.323,32.78,117.25,54.387,-19.526,-66.055,-33.697,-6.2427,-9.1969,-54.485,-43.747,14.607,-44.387,60.771,12.897,27.394,12.301,7.5338,-0.3363,24.057,10.364,22.757,-21.536,6.8371,-14.235,-12.49,-25.288,6.6557,-12.342,23.203,-10.106,2.5522,-12.677,-13.015,-11.969,-1.5766,4.3021,-2.8901,-17.383,20.672,5.8392,-4.1146
115.59,64.165,-51.71,-340.4,-30.645,250.47,-70.849,220.35,-0.87032,-53.571,68.694,-9.7309,-30.559,-16.197,33.357,-4.9801,14.966,-3.0504,-51.033,32.103,-39.159,84.418,-1.6817,19.357,-24.352,-41.984,-0.1925,-8.8797,-3.8072,27.545,-29.901,1.651,22.755,-10.68,-20.62,0.18996,10.65,14.507,-29.642,10.628,-1.2745,2.2732,-31.111,-15.959,-7.5637,15.203,4.5134,-6.7295,-2.4433,3.136
190.24,612.12,153.66,-40.606,265.51,305.57,127.45,106.36,-24.239,37.846,4.2248,59.237,-46.266,3.873,-65.522,-26.674,-11.161,-40.929,-55.049,-14.138,-65.765,48.218,-1.2508,35.169,2.9101,-6.2654,13.27,7.7885,8.011,24.163,-28.877,15.349,-1.0776,-3.2934,-11.351,4.2685,3.4345,27.513,3.6401,5.0204,2.9775,14.805,2.4919,-6.7623,8.7939,-3.5899,3.003,-14.061,12.033,2.7895
222.33,597.63,181.69,126.49,283.81,373.57,149.17,11.346,-99.391,16.477,107.41,51.95,-45.064,-59.416,-118.21,-1.2742,-31.685,-31.646,-23.634,-4.8894,-9.2673,-5.4685,11.815,30.893,-6.4086,16.904,-10.607,6.5915,6.7998,19.443,-17.515,-4.6712,0.043861,-18.105,-5.7832,16.92,-13.152,28.56,6.3719,11.443,-13.329,3.692,-9.8685,-3.3032,10.615,-2.3578,-5.9993,-8.1686,1.082,4.5501
615.22,334.24,142.8,-104.1,-69.797,158.91,-83.872,251.9,-139.07,-146.92,41.436,-7.6917,-52.707,-16.15,-36.774,33.885,-11.861,29.515,27.91,9.6859,-52.297,43.917,3.9912,24.738,-59.739,-22.732,4.5144,-8.3929,-4.4777,15.785,-12.624,-1.6775,10.778,16.98,-2.7487,-27.98,-2.4061,4.807,-24.642,10.115,2.8559,15.698,-8.1683,14.625,-2.7535,4.7328,-9.3879,-25.214,-1.1436,-1.4112
158.05,545.57,125.03,-101.67,238.09,274.43,111.5,139.22,-3.9314,11.494,-45.414,42.823,-9.3723,29.028,-79.848,-43.841,11.613,-21.167,-32.126,-9.3006,-72.491,81.313,11.565,7.7985,-10.103,-27.42,7.6029,8.1328,-0.4926,14.253,-32.54,10.247,-7.0126,-0.94017,-17.684,-16.554,4.6566,17.625,7.6807,6.3009,-5.8935,4.2944,6.9821,-11.541,3.756,-6.4598,6.9516,-9.294,9.7277,1.2148
177.85,116.06,23.057,-266.46,0.083704,308.95,-35.612,202.52,10.058,-40.334,59.251,-11.357,-38.521,2.0061,37.349,-13.194,3.0868,-0.20852,-65.14,32.627,-40.741,87.708,-14.206,16.556,-29.533,-35.593,-3.0451,-0.85525,-4.5084,41.134,-35.599,2.5778,9.2216,-4.7696,-22.144,2.9407,5.5984,18.74,-29.445,21.133,-4.9583,-2.954,-23.658,-10.594,-18.701,17.123,3.6475,1.4743,-2.2546,3.9443
-70.859,263.58,37.023,-132.84,186.22,402.68,128.58,-15.657,50.735,-5.4007,81.638,14.756,-25.968,-36.964,-27.554,-20.609,-17.981,-42.599,-32.18,34.11,-45.751,71.472,13.173,26.786,0.94333,-9.6853,0.40418,22.294,13.783,28.991,-38.943,15.388,-18.287,-6.6688,-18.396,-12.172,-22.009,17.607,-11.945,4.4961,6.2365,-10.71,6.9103,-23.56,-4.8239,-12.484,-9.6287,2.9672,6.5254,-1.0912
-7.5194,642.74,107.02,153.44,241.08,296.63,135.85,-13.319,-159.18,-5.0597,125.25,5.9742,11.839,-107.74,-98.716,-35.529,3.7108,-3.9543,2.2981,-8.0766,16.623,16.109,30.409,30.25,-18.511,29.598,-15.196,-23.968,-20.922,-15.764,-17.088,-22.669,11.132,-7.7687,0.79364,22.197,-19.139,6.8648,8.0439,8.0527,-11.253,-6.3603,-3.0741,-4.0417,7.2599,-6.5207,-32.622,-8.3927,5.1214,4.7257
608.86,144.59,-631.9,-228.4,-410.52,2.1594,-133.03,-12.072,41.843,-11.414,61.163,-33.809,58.261,-59.649,26.298,2.4493,79.343,-62.259,21.023,24.385,-27.626,-10.378,13.076,-11.986,28.085,-24.007,11.401,-15.708,-19.142,9.174,2.5398,-3.1847,-30.931,-11.325,5.1841,-9.6146,11.102,6.1511,-7.9568,6.2253,10.217,9.1374,1.8436,-7.797,1.3724,-6.2211,6.6336,3.9638,-3.5647,6.6463
653.9,206.83,-517.22,-247.21,-289.75,93.21,-32.936,-105.94,114.42,33.436,-41.748,10.942,1.8514,-0.74434,35.933,-4.1288,41.574,-29.129,9.5356,9.6557,-37.315,-25.877,-12.185,13.845,41.919,5.2335,-6.2344,2.8155,-16.644,-9.4462,-12.103,-35.814,-18.496,-10.194,10.847,-1.557,18.759,-12.622,2.0827,0.23308,-5.5262,12.693,-20.907,-4.6096,9.599,2.2294,-12.559,-4.2518,8.3014,-3.2587
577.3,373.42,-496.06,-153.63,-245.89,60.573,-24.984,-144.56,106.28,37.571,10.803,46.992,-11.528,-39.854,60.296,10.604,25.708,-41.359,24.24,12.003,-22.749,-35.073,-9.4514,29.725,47.758,-5.4938,7.0637,-9.0935,-10.082,19.456,-14.334,-6.7764,3.2493,-7.119,3.8293,6.4206,18.224,-18.541,-5.6418,-8.8477,-3.2841,-5.6408,-12.88,2.912,3.4908,-18.348,-17.215,-4.1094,22.583,3.8947
554.66,53.173,-645.8,-230.8,-388.69,-7.6875,-117.16,-3.65,53.934,21.768,70.776,-12.123,65.104,-74.382,13.387,-2.2987,79.954,-60.514,21.249,27.552,-25.087,-17.405,24.499,2.0997,32.892,-34.935,16.716,-14.377,-15.755,-4.824,16.315,-3.8857,-24.178,-11.986,4.9008,-11.101,8.6353,6.8963,-8.0388,6.6181,6.3288,6.6314,3.1853,-11.963,14.655,-4.768,14.038,2.3286,-3.9988,4.7618
880.91,812.55,-370.19,89.133,-245.68,13.559,-132.6,41.49,-91.323,-68.328,60.185,15.746,55.857,-50.383,-20.571,-4.708,60.001,-39.793,16.379,14.475,-13.86,-20.631,18.526,-7.3205,33.823,-36.851,12.524,-33.505,-12.161,3.2271,-6.2568,3.6522,-22.626,-16.171,11.911,-5.8072,25.257,10.969,-0.23421,6.5914,-6.4884,4.9958,6.5842,-18.976,8.6124,-0.55206,15.774,3.9145,-14.496,17.599
885.58,718.72,-395.44,38.822,-235.53,28.743,-146.04,24.017,-79.662,-86.864,50.206,15.128,60.235,-32.662,-10.797,-1.6814,64.046,-24.715,16.951,8.6159,-10.484,-20.735,19.664,0.33385,42.728,-23.659,0.26252,-29.157,-6.1796,-6.3752,-1.1849,-3.4579,-29.92,-12.941,13.09,-8.018,16.737,3.0522,1.7449,3.2636,6.1125,14.809,9.1132,-18.579,4.0831,-6.2044,13.664,-0.055857,-17.985,10.334
657.64,45.059,-613.38,-208.63,-356.83,16.839,-98.158,21.595,62.711,2.5699,88.313,-4.8246,32.16,-69.54,15.945,13.583,69.951,-58.082,34.742,41.829,-38.193,-19.801,9.0706,-4.1187,15.263,-37.519,15.569,-19.832,-16.296,-4.4303,17.522,-10.492,-22.156,-9.6687,-1.5643,-8.6218,12.263,10.036,-7.0954,8.0612,-2.8868,6.7289,8.6909,-6.4319,6.7552,0.76168,15.048,4.1215,-4.0397,11.842
734.67,753.96,-311.7,103.99,-167.7,-2.3775,-85.627,-123.14,-93.094,-122.65,7.0143,61.594,77.579,48.936,15.604,-21.723,1.7316,15.436,-24.392,30.605,-10.339,9.2949,-25.509,5.0956,31.67,14.029,-7.6425,7.1883,18.3,-26.571,-10.754,-10.088,-4.8298,-2.2687,-3.2255,-5.0863,5.7046,-3.721,25.788,16.896,7.037,3.9192,-14.406,-9.8758,-17.371,4.5474,4.6057,0.1751,-7.9631,15
715.94,822.89,-340.98,93.708,-120.17,8.5445,-115.91,-53.211,-51.514,-113.91,-20.426,37.616,72.003,48.883,4.7515,-6.836,29.286,-18.102,-19.319,-1.7521,-10.928,4.4944,-1.6693,11.853,46.984,2.8373,0.48772,-9.5725,9.6521,-20.821,-21.299,-17.68,-2.9705,-3.8167,-8.4587,1.1357,-3.9441,-12.854,19.251,13.839,9.8536,7.0455,-4.4213,-14.502,-16.343,4.3535,-4.7191,0.44617,-4.2808,0.43183
972.79,770.95,-240.07,71.813,-179.3,-0.33287,-94.259,196.07,-21.054,53.867,-14.296,32.649,48.69,6.8061,39.586,-15.871,-2.3596,-24.743,-13.832,-12.85,10.835,9.1913,3.2173,-2.3024,-6.5226,-31.696,-0.43561,26.814,-51.822,-19.474,-6.5973,-24.259,1.7451,-4.7976,-27.058,-2.4023,9.2302,-9.0888,-7.4807,2.4753,-1.0524,-8.9627,-9.9878,-10.044,-0.35883,2.7031,-12.138,-0.73901,-3.9859,6.3016
-448.77,995.77,-463.21,175.94,-460.13,-44.192,249.17,-134.48,-76.349,70.277,-30.08,26.764,-10.875,-9.6018,51.616,-5.1319,55.716,9.7763,-4.996,18.402,-45.796,-49.744,-21.187,21.412,-14.182,-15.035,30.864,14.432,15.015,15.206,4.2159,-3.1217,13.692,1.1439,25.864,5.0221,9.1799,-4.6813,-6.8887,-6.4056,-19.551,-15.763,-15.119,15.976,-5.3619,-3.0657,-1.3332,10.109,4.1685,-0.87873
-467.23,908.67,-515.4,189.55,-510.9,-110.08,259.06,-132.83,-61.744,44.023,-18.241,21.952,5.4807,48.683,45.098,-33.318,47.738,-18.896,-17.104,7.433,-48.086,-27.659,-11.815,20.201,-13.881,-12.823,37.662,8.9025,15.249,-5.1464,4.7876,-14.645,10.667,-8.4887,25.696,-6.2593,7.9827,-17.66,-3.0056,-12.553,-21.211,-12.036,-12.125,6.732,-8.2965,7.4809,-5.6244,0.14333,8.0372,12.917
-397.65,1018.5,-422.92,134.66,-435.42,-39.596,210.79,-95.199,-60.933,107.48,-61.123,-2.7818,15.674,1.0382,56.507,-12.897,54.627,25.947,-25.393,16.476,-47.866,-55.073,-23.363,16.839,-5.4565,-13.906,31.131,19.835,15.954,4.6079,23.078,-21.736,12.74,10.119,28.965,1.27,25.46,2.1929,-1.5061,3.0552,-22.755,-9.4378,-20.214,9.1509,2.6436,-8.8865,6.0819,10.888,5.7608,-9.8762
-128.05,1441.7,-335.66,417.11,-583.74,-181.47,196.63,-43.405,-199.96,-23.705,-49.293,27.621,5.5326,105.43,30.169,-67.319,-59.646,13.098,-74.53,11.624,-11.191,-41.103,1.5736,7.3744,-28.033,1.8544,6.234,31.471,-0.92468,-11.27,13.801,5.3895,20.208,-2.2849,20.874,5.0289,4.7731,17.103,-1.3189,2.3556,-1.5423,-16.714,8.9698,5.2923,-19.807,5.5958,2.4221,1.9466,6.5921,14.332
-75.791,1575.6,-313.23,300.38,-458.91,-106.33,115.12,29.269,-193.16,-5.2145,-62.682,-44.577,53.932,54.389,8.2533,-44.496,-20.48,54.614,-58.65,15.431,-5.4516,-35.316,10.75,1.6129,-20.524,-6.8755,32.819,0.4797,5.1433,-1.1671,0.096957,-24.434,2.9972,-0.44496,-3.9927,13.703,-6.3964,3.8049,-9.494,5.898,-5.9735,-10.188,3.0336,3.9736,-11.97,10.082,-10.142,8.6412,-0.86782,1.3382
-119.89,1573.7,-337.76,383.56,-401.83,-115.4,180.23,-39.329,-157.23,23.658,-94.696,12.397,15.134,78.486,34.396,-59.776,-6.0914,36.224,-39.931,8.4412,-31.41,-49.108,-6.2773,11.229,-36.801,-14.191,33.799,22.178,14.371,12.256,-7.5281,-18.156,3.3772,3.268,10.449,-3.8636,-4.6223,-0.55731,-2.814,3.7488,-11.828,-2.5921,-3.1788,-1.4489,-4.1262,7.6018,2.1704,4.5548,-2.2756,1.2508
-98.145,1575.4,-391.52,368.55,-472.62,-177.99,165.9,7.9113,-179.37,-35.015,-20.098,-16.118,44.936,68.679,-17.121,-43.534,-25.543,27.411,-43.779,8.4503,2.818,-5.7609,21.982,-13.309,-26.351,-5.574,20.42,-14.395,15.356,-7.9694,14.286,-19.649,-4.6951,-6.1874,-4.6145,3.7525,-1.3634,-14.84,1.8371,7.4601,1.5228,-5.4682,10.853,-13.744,-23.683,1.6077,2.9253,4.679,-6.6498,14.034
-103.75,1593.6,-352.14,520.42,-370.4,-138.74,188.09,-72.484,-189,33.193,-22.189,82.476,-14.428,32.309,40.477,-33.563,-16.253,13.116,-15.935,6.5387,-21.498,-56.293,-10.959,32.775,-45.721,-8.9249,29.638,17.128,5.4311,24.367,-13.295,-3.8195,18.142,-4.4478,20.706,1.2521,-5.7188,0.30336,5.9061,10.714,-2.4244,-16.007,8.1669,-0.30148,3.5281,-4.9683,9.505,2.1259,-8.2728,6.142
